,shot,time,time_until_disrupt,ip,Wmhd,n_e,kappa,li
22,1150805012,0.10000000149011612,1.1960999965667725,-314460.409309343,-898.3802490234375,6.795445032085607e+19,1.6178206205368,1.53383004665375
23,1150805015,0.10000000149011612,1.6229000091552734,-329037.960385701,-1158.5372314453125,6.36002091388948e+19,1.66366255283356,1.42963600158691
24,1150805016,0.10000000149011612,1.5902999639511108,-312597.941013355,-960.9376220703125,5.672109672901925e+19,1.67178475856781,1.39625012874603
25,1150805017,0.10000000149011612,1.570099949836731,-325277.163283695,-484.6588134765625,6.119804110668635e+19,1.66155433654785,1.41094577312469
26,1150805019,0.10000000149011612,1.517699956893921,-335452.222039841,-1073.369140625,5.901595952560008e+19,1.67934775352478,1.38026261329651
27,1150805020,0.10000000149011612,1.6520999670028687,-323562.034309343,-899.3482666015625,6.3493317898787406e+19,1.64399063587189,1.45835661888123
28,1150805021,0.10000000149011612,1.5444999933242798,-315878.75,-499.18365478515625,6.2892077125548065e+19,1.64831948280334,1.46807992458344
29,1150805022,0.10000000149011612,1.1068999767303467,-302418.820218205,340.7288513183594,6.118667398191759e+19,1.63981795310974,1.45832777023315
30,1150805012,0.11999999731779099,1.1761000156402588,-345011.004036051,703.2725219726562,6.7953635087036285e+19,1.65657317638397,1.2579882144928
31,1150805022,0.11999999731779099,1.086899995803833,-340950.425391847,2625.528564453125,5.78558094062516e+19,1.66362726688385,1.1733490228653
32,1150805013,0.11999999731779099,,-354898.5702054,-331.960693359375,5.19436154493974e+19,1.65194010734558,1.29481911659241
33,1150805021,0.11999999731779099,1.5245000123977661,-346585.925681717,1656.634033203125,6.420655321284598e+19,1.66353118419647,1.18608689308167
34,1150805020,0.11999999731779099,1.632099986076355,-353008.460906068,276.8019104003906,6.278690405982086e+19,1.67690348625183,1.21012771129608
35,1150805019,0.11999999731779099,1.4976999759674072,-353628.578049331,-807.9450073242188,5.4118044753225015e+19,1.68956100940704,1.17110574245453
36,1150805017,0.11999999731779099,1.5500999689102173,-349870.859299331,830.442138671875,5.898596546330964e+19,1.69409358501434,1.08982288837433
37,1150805016,0.11999999731779099,1.5702999830245972,-343770.722786051,-131.97789001464844,5.573412084791489e+19,1.67759084701538,1.19476699829102
38,1150805015,0.11999999731779099,1.6029000282287598,-348468.918068283,320.26409912109375,5.798936128859796e+19,1.665003657341,1.18535149097443
39,1150805014,0.11999999731779099,,-353775.933387116,1501.1810302734375,6.32671799447846e+19,1.67663514614105,1.25069689750671
40,1150805013,0.14000000059604645,,-373081.140715802,596.7701416015625,4.891581840967913e+19,1.59379768371582,1.28370702266693
41,1150805014,0.14000000059604645,,-368519.953851419,2612.655029296875,5.934123700338846e+19,1.60248756408691,1.18688142299652
42,1150805012,0.14000000059604645,1.1561000347137451,-366487.749788128,3485.8935546875,6.838196847889969e+19,1.5913861989975,1.26311123371124
43,1150805015,0.14000000059604645,1.582900047302246,-369477.999268924,2816.06396484375,5.6040456379429405e+19,1.60219919681549,1.21535313129425
44,1150805016,0.14000000059604645,1.5503000020980835,-366815.234158471,3020.498046875,5.399210922376957e+19,1.59625709056854,1.21076083183289
45,1150805017,0.14000000059604645,1.5300999879837036,-368055.484158471,3447.305419921875,5.468320012242118e+19,1.61491143703461,1.16769325733185
46,1150805019,0.14000000059604645,1.4776999950408936,-368995.95260114,3770.7236328125,5.1043695418794385e+19,1.60074746608734,1.20674288272858
47,1150805020,0.14000000059604645,1.6121000051498413,-368689.999788128,3917.463623046875,5.6594300057288516e+19,1.6000063419342,1.16551113128662
48,1150805021,0.14000000059604645,1.5045000314712524,-366493.874788128,5162.43310546875,6.080573013485378e+19,1.59763443470001,1.2012106180191
49,1150805022,0.14000000059604645,1.0669000148773193,-367126.312288128,4040.046630859375,5.377879216618354e+19,1.5970470905304,1.18662261962891
50,1150805012,0.1599999964237213,1.1361000537872314,-387812.90625,3018.299560546875,6.932171764578846e+19,1.53420770168304,1.26833057403564
51,1150805022,0.1599999964237213,1.0469000339508057,-387516.233855796,3235.146484375,5.871398942570981e+19,1.54133117198944,1.19514918327332
52,1150805013,0.1599999964237213,,-390490.038802898,1918.0162353515625,5.231313475372004e+19,1.56394064426422,1.21263098716736
53,1150805021,0.1599999964237213,1.4845000505447388,-389537.226670764,4354.53173828125,6.009381730034815e+19,1.54773592948914,1.19735932350159
54,1150805020,0.1599999964237213,1.5921000242233276,-387982.851302898,3508.181884765625,5.83467218533262e+19,1.5466194152832,1.19866693019867
55,1150805019,0.1599999964237213,1.4577000141143799,-387820.156189465,3149.4521484375,5.444655796008591e+19,1.551926612854,1.19380390644073
56,1150805017,0.1599999964237213,1.51010000705719,-386099.835894427,3941.1357421875,5.566900564053113e+19,1.54587543010712,1.19238984584808
57,1150805016,0.1599999964237213,1.5303000211715698,-384228.163863433,2969.67333984375,5.7374875999604744e+19,1.52877104282379,1.21146464347839
58,1150805015,0.1599999964237213,1.5629000663757324,-386265.625214201,3173.78759765625,5.8892575484914926e+19,1.54107856750488,1.20362627506256
59,1150805014,0.1599999964237213,,-387969.554365035,2128.227294921875,5.89666225146687e+19,1.53617715835571,1.25901699066162
60,1150805013,0.17999999225139618,,-411049.75792424,1642.3096923828125,6.120852935484429e+19,1.53155732154846,1.27033185958862
61,1150805014,0.17999999225139618,,-410094.976520597,2127.76171875,6.6220561418234085e+19,1.52503514289856,1.26088869571686
62,1150805012,0.18000000715255737,1.1161000728607178,-409773.71822389,3611.79248046875,7.023329231310588e+19,1.52397346496582,1.26930058002472
63,1150805015,0.18000000715255737,1.5429000854492188,-409322.39092763,4573.84375,6.372172894908402e+19,1.52546226978302,1.22377705574036
64,1150805016,0.18000000715255737,1.5102999210357666,-405244.453297266,4863.5703125,6.696583598525579e+19,1.51579630374908,1.22745752334595
65,1150805017,0.18000000715255737,1.4900999069213867,-409006.265182695,4669.03369140625,6.3505379643682185e+19,1.53920030593872,1.1939469575882
66,1150805019,0.18000000715255737,1.4377000331878662,-408376.812192715,4270.072265625,6.2644452801428e+19,1.52606642246246,1.25154316425323
67,1150805020,0.18000000715255737,1.5720999240875244,-408851.625218824,4694.076171875,6.351193041302497e+19,1.52917861938477,1.23074531555176
68,1150805021,0.18000000715255737,1.4644999504089355,-409310.20237541,4873.7705078125,6.6282943865088385e+19,1.53352606296539,1.2404271364212
69,1150805022,0.18000000715255737,1.026900053024292,-408068.8125,4799.2587890625,6.657255252817661e+19,1.53411412239075,1.22795987129211
70,1150805012,0.20000000298023224,1.0960999727249146,-428626.54672364,5161.7900390625,7.320074852035964e+19,1.52226257324219,1.27540218830109
71,1150805022,0.20000000298023224,1.0068999528884888,-427390.374846311,6459.43017578125,7.517354434788804e+19,1.5320897102356,1.22579038143158
72,1150805013,0.20000000298023224,,-428648.0625,4372.52294921875,6.853981993110497e+19,1.5266889333725,1.27444267272949
73,1150805021,0.20000000298023224,1.4444999694824219,-429890.437292753,5404.52978515625,7.1913351064487756e+19,1.53735876083374,1.24596667289734
74,1150805020,0.20000000298023224,1.5520999431610107,-429271.327766393,5547.43212890625,7.041943930303021e+19,1.52676510810852,1.24058568477631
75,1150805019,0.20000000298023224,1.417699933052063,-428325.718596311,5758.59619140625,7.0373581225450725e+19,1.5339971780777,1.23279571533203
76,1150805017,0.20000000298023224,1.470099925994873,-428952.000153689,6412.55810546875,7.106316002913346e+19,1.53040289878845,1.23872101306915
77,1150805016,0.20000000298023224,1.490299940109253,-425507.437346311,5545.28271484375,7.29719903558617e+19,1.51181280612946,1.25100898742676
78,1150805015,0.20000000298023224,1.5228999853134155,-427386.327766393,4953.4951171875,7.064213710498451e+19,1.51728177070618,1.24739122390747
79,1150805014,0.20000000298023224,,-429105.492082712,4084.813720703125,7.0573942405808914e+19,1.51949691772461,1.29379022121429
80,1150805013,0.2199999988079071,,-447053.87397541,6291.01708984375,7.608453363004511e+19,1.53371822834015,1.23808622360229
81,1150805014,0.2199999988079071,,-446414.07884687,6703.76513671875,7.726715739574685e+19,1.53154623508453,1.24224162101746
82,1150805012,0.2199999988079071,1.0760999917984009,-446726.390210507,6595.6923828125,7.976783035106075e+19,1.53650712966919,1.24771285057068
83,1150805015,0.2199999988079071,1.5029000043869019,-445330.422382638,7079.5361328125,7.872875286869987e+19,1.52831840515137,1.22508764266968
84,1150805016,0.2199999988079071,1.4702999591827393,-444229.375,7891.3828125,8.058495620062467e+19,1.53300547599792,1.21247029304504
85,1150805017,0.2199999988079071,1.4500999450683594,-446889.062295082,8642.48828125,7.974928417930912e+19,1.54506289958954,1.17901051044464
86,1150805019,0.2199999988079071,1.3976999521255493,-446577.890834575,7523.96533203125,7.928194613827255e+19,1.53303790092468,1.22715163230896
87,1150805020,0.2199999988079071,1.532099962234497,-447204.172084575,7547.2587890625,7.724931431820101e+19,1.53720998764038,1.20682537555695
88,1150805021,0.2199999988079071,1.4244999885559082,-446267.905737705,7781.15869140625,7.903376687251179e+19,1.53640222549438,1.21664214134216
89,1150805022,0.2199999988079071,0.9868999719619751,-445167.749692623,7394.73681640625,8.341419607518052e+19,1.53584539890289,1.22448551654816
90,1150805012,0.23999999463558197,1.0561000108718872,-465787.0,7377.80419921875,8.37936381600836e+19,1.54421937465668,1.21887493133545
91,1150805022,0.23999999463558197,0.9668999910354614,-462035.40625,9998.1376953125,9.090032272331909e+19,1.54887676239014,1.17767250537872
92,1150805013,0.23999999463558197,,-463288.031028848,8203.9873046875,8.209455616097383e+19,1.5405820608139,1.21569168567657
93,1150805021,0.23999999463558197,1.4045000076293945,-464700.241922117,8547.0810546875,8.58445954258787e+19,1.5407543182373,1.21423244476318
94,1150805020,0.23999999463558197,1.5120999813079834,-464537.530875205,9357.310546875,8.28248633052037e+19,1.54428935050964,1.18416309356689
95,1150805019,0.23999999463558197,1.3776999711990356,-463287.015555162,9887.4287109375,8.474366799949573e+19,1.54245901107788,1.19259011745453
96,1150805017,0.23999999463558197,1.4300999641418457,-464221.28125,9948.2197265625,8.539112246883313e+19,1.54353022575378,1.17529714107513
97,1150805016,0.23999999463558197,1.4502999782562256,-463603.218528848,7600.66650390625,8.448231591475465e+19,1.53311908245087,1.21539270877838
98,1150805015,0.23999999463558197,1.4829000234603882,-462196.07072687,8627.1318359375,8.183706666873312e+19,1.53272449970245,1.20051074028015
99,1150805014,0.23999999463558197,,-462339.45283401,8853.64453125,8.258836888106163e+19,1.53660452365875,1.2255334854126
100,1150805013,0.25999999046325684,,-485177.203125,9674.4580078125,8.65880155996849e+19,1.54730880260468,1.2240743637085
101,1150805014,0.25999999046325684,,-485332.75,9191.9677734375,8.9145279525229e+19,1.55213177204132,1.20962333679199
102,1150805012,0.25999999046325684,1.0361000299453735,-487365.109375,8765.3125,9.065266711826634e+19,1.56600999832153,1.21068108081818
103,1150805015,0.25999999046325684,1.4629000425338745,-485185.390625,10140.3515625,8.848704912249435e+19,1.55253314971924,1.18047952651978
104,1150805016,0.25999999046325684,1.430299997329712,-485494.4375,10093.0244140625,8.838597221536671e+19,1.554358959198,1.18146789073944
105,1150805017,0.25999999046325684,1.410099983215332,-485021.65625,11591.4296875,8.877724359398837e+19,1.56134867668152,1.14492964744568
106,1150805019,0.25999999046325684,1.357699990272522,-484244.9375,11115.939453125,8.989571821912383e+19,1.55695497989655,1.18731677532196
107,1150805020,0.25999999046325684,1.4921000003814697,-485491.359375,9945.927734375,8.912839233382565e+19,1.56003367900848,1.1690856218338
108,1150805021,0.25999999046325684,1.3845000267028809,-487523.71875,11539.478515625,9.074871948356731e+19,1.56684064865112,1.16764521598816
109,1150805022,0.25999999046325684,0.9469000101089478,-483460.046875,10409.845703125,9.557072406449049e+19,1.55375552177429,1.19772696495056
110,1150805012,0.2800000011920929,1.0161000490188599,-489224.48467772,10132.0966796875,9.759637604703814e+19,1.56715929508209,1.22428464889526
111,1150805022,0.2800000011920929,0.9269000291824341,-489542.78125,12577.044921875,9.84113439430522e+19,1.5674614906311,1.17014217376709
112,1150805013,0.2800000011920929,,-487822.485190015,11733.0693359375,8.790141993481771e+19,1.56398141384125,1.18869376182556
113,1150805021,0.2800000011920929,1.3645000457763672,-491884.093647541,11406.431640625,9.09638408934334e+19,1.5661712884903,1.18628323078156
114,1150805020,0.2800000011920929,1.472100019454956,-491267.124795082,11925.6142578125,9.166955394750543e+19,1.57388198375702,1.16226303577423
115,1150805019,0.2800000011920929,1.3377000093460083,-490174.17157228,12432.412109375,9.23439334991666e+19,1.56880676746368,1.17862057685852
116,1150805017,0.2800000011920929,1.3901000022888184,-489857.859789493,13716.4462890625,9.27092608428365e+19,1.57182252407074,1.15941667556763
117,1150805016,0.2800000011920929,1.4103000164031982,-494237.734174739,12191.73828125,9.190444549761792e+19,1.58119785785675,1.16987729072571
118,1150805015,0.2800000011920929,1.4429000616073608,-492990.405942623,11936.541015625,9.08973790990697e+19,1.56571197509766,1.17631268501282
119,1150805014,0.2800000011920929,,-490482.1875,9970.4794921875,9.16011266712887e+19,1.56442415714264,1.21513962745667
120,1150805013,0.29999998211860657,,-490631.578125,12551.0556640625,9.111043714681143e+19,1.56865906715393,1.19858598709106
121,1150805014,0.29999998211860657,,-493288.171875,11013.0537109375,9.195290712920151e+19,1.57517647743225,1.21659994125366
122,1150805012,0.30000001192092896,0.9961000084877014,-491404.265489981,11950.880859375,9.81638360973531e+19,1.58347868919373,1.21558439731598
123,1150805015,0.30000001192092896,1.4228999614715576,-492967.85907237,12785.896484375,9.135881306955676e+19,1.58065068721771,1.17568850517273
124,1150805016,0.30000001192092896,1.3903000354766846,-495320.546958805,12701.3193359375,9.3438580381952e+19,1.59351301193237,1.18197858333588
125,1150805017,0.30000001192092896,1.3701000213623047,-493129.57790152,14035.494140625,9.336298647092021e+19,1.59021961688995,1.17051243782043
126,1150805019,0.30000001192092896,1.317699909210205,-493755.76584848,13276.947265625,9.22938500284413e+19,1.5805983543396,1.18059539794922
127,1150805020,0.30000001192092896,1.4521000385284424,-494070.968968824,13067.755859375,9.433372273833655e+19,1.58447992801666,1.16929078102112
128,1150805021,0.30000001192092896,1.3445000648498535,-491248.593968824,13084.3583984375,9.439155807476965e+19,1.57610499858856,1.18788075447083
129,1150805022,0.30000001192092896,0.9068999886512756,-494223.5,13688.1533203125,1.0738791212446594e+20,1.58618879318237,1.16188406944275
130,1150805012,0.3199999928474426,0.9761000275611877,-493744.5625,12905.82421875,1.0230473384252691e+20,1.60066246986389,1.21266090869904
131,1150805022,0.3199999928474426,0.886900007724762,-494212.203125,15198.06640625,1.1099920962606031e+20,1.59747135639191,1.161656498909
132,1150805013,0.3199999928474426,,-495629.5625,12802.939453125,9.471186509988561e+19,1.58721113204956,1.20571064949036
133,1150805021,0.3199999928474426,1.3245000839233398,-493433.46875,12972.1806640625,9.835434181695919e+19,1.58785426616669,1.19288599491119
134,1150805020,0.3199999928474426,1.4321000576019287,-495152.671875,13495.787109375,1.0023967038268998e+20,1.59246122837067,1.18170988559723
135,1150805019,0.3199999928474426,1.2976999282836914,-495153.703125,14626.05078125,9.43507114209016e+19,1.59866654872894,1.17069113254547
136,1150805017,0.3199999928474426,1.350100040435791,-495775.875,14699.8564453125,9.540779292529608e+19,1.60078620910645,1.17479062080383
137,1150805016,0.3199999928474426,1.370300054550171,-495624.453125,12796.9443359375,9.366912790335745e+19,1.60823154449463,1.19333684444427
138,1150805015,0.3199999928474426,1.402899980545044,-493591.046875,14362.5703125,9.403444984764344e+19,1.59586894512177,1.17849564552307
139,1150805014,0.3199999928474426,,-495000.1875,12110.6181640625,9.669803797832765e+19,1.59252631664276,1.21514165401459
140,1150805013,0.3400000035762787,,-498591.09375,12047.34375,9.680372403186906e+19,1.60351848602295,1.19166028499603
141,1150805014,0.3400000035762787,,-496870.812704918,13102.4384765625,1.0166525992973589e+20,1.60689437389374,1.1941944360733
142,1150805012,0.3400000035762787,0.9560999870300293,-494525.453017884,12397.1533203125,1.0519526694322722e+20,1.61650216579437,1.22273254394531
143,1150805015,0.3400000035762787,1.3828999996185303,-495624.406454918,14076.20703125,1.0183473142093447e+20,1.61005747318268,1.17428588867188
144,1150805016,0.3400000035762787,1.3502999544143677,-495150.59375,13633.1015625,1.0090955092691966e+20,1.61114871501923,1.17272782325745
145,1150805017,0.3400000035762787,1.3300999402999878,-497024.437388227,15138.8837890625,1.0359965534423125e+20,1.61709594726562,1.17301869392395
146,1150805019,0.3400000035762787,1.2776999473571777,-496087.922289493,14120.9560546875,9.975997880954333e+19,1.6101541519165,1.18894827365875
147,1150805020,0.3400000035762787,1.4120999574661255,-496396.937304396,14119.0244140625,1.0340558689950976e+20,1.6101678609848,1.18269312381744
148,1150805021,0.3400000035762787,1.3044999837875366,-486695.78125,11856.380859375,1.0160453297780285e+20,1.58751809597015,1.24335813522339
149,1150805022,0.3400000035762787,0.8668999671936035,-493740.406156855,15123.974609375,1.1518302001612633e+20,1.6113703250885,1.15766060352325
150,1150805013,0.35999998450279236,,-497959.671875,12302.30078125,1.0229132693638626e+20,1.61628615856171,1.19765150547028
151,1150805014,0.35999998450279236,,-496712.21875,12710.7177734375,1.0924936680171087e+20,1.6144483089447,1.19641947746277
152,1150805012,0.36000001430511475,0.9361000061035156,-494049.546353546,13788.966796875,1.0718511242676106e+20,1.63428688049316,1.21128904819489
153,1150805015,0.36000001430511475,1.3629000186920166,-495777.828260019,15014.1376953125,1.0601939725137396e+20,1.61972033977509,1.18141710758209
154,1150805017,0.36000001430511475,1.3100999593734741,-494986.828655766,15359.76953125,1.1009111384472964e+20,1.61989974975586,1.14712285995483
155,1150805016,0.36000001430511475,1.330299973487854,-496552.546185936,14564.5966796875,1.0951243056613186e+20,1.62886035442352,1.18834972381592
156,1150805022,0.36000001430511475,0.8468999862670898,-493110.03177611,15885.2939453125,1.191079822247499e+20,1.62026941776276,1.1644059419632
157,1150805021,0.36000001430511475,1.284500002861023,-493107.04665152,13481.677734375,1.0898038984992896e+20,1.61612915992737,1.21406316757202
158,1150805020,0.36000001430511475,1.3920999765396118,-495613.12552611,14229.2607421875,1.065155886361968e+20,1.62683701515198,1.15669310092926
159,1150805019,0.36000001430511475,1.257699966430664,-494833.391234915,15078.5439453125,1.08881707392102e+20,1.61966907978058,1.16822671890259
160,1150805012,0.3799999952316284,0.916100025177002,-494824.250474896,13549.845703125,1.1128925247345756e+20,1.64455962181091,1.21407580375671
161,1150805019,0.3799999952316284,1.2376999855041504,-494205.12516761,14669.6904296875,1.145226215591659e+20,1.62535667419434,1.18174660205841
162,1150805013,0.3799999952316284,,-496396.10862541,13683.30859375,1.0681993938637762e+20,1.6320298910141,1.18643069267273
163,1150805020,0.3799999952316284,1.3720999956130981,-495143.266197668,14869.8310546875,1.1090744876518996e+20,1.62475574016571,1.16241264343262
164,1150805021,0.3799999952316284,1.2645000219345093,-493571.594057285,14890.201171875,1.143019160301799e+20,1.62996959686279,1.20237827301025
165,1150805022,0.3799999952316284,0.8269000053405762,-493573.734239981,14959.6298828125,1.211141752708476e+20,1.63287436962128,1.17668080329895
166,1150805016,0.3799999952316284,1.3102999925613403,-495610.13979626,15408.6123046875,1.1546034636209865e+20,1.64075767993927,1.17799830436707
167,1150805017,0.3799999952316284,1.2900999784469604,-494204.10984524,15513.9248046875,1.1427038045480514e+20,1.63211989402771,1.16755986213684
168,1150805015,0.3799999952316284,1.342900037765503,-495765.655942715,14938.69921875,1.1055833513456663e+20,1.63761615753174,1.18881642818451
169,1150805014,0.3799999952316284,,-496241.453646454,12638.8681640625,1.1135911385901264e+20,1.62252008914948,1.18754100799561
170,1150805013,0.4000000059604645,,-496394.891039493,13829.966796875,1.0994677909629657e+20,1.63300096988678,1.20177841186523
171,1150805014,0.4000000059604645,,-495452.500307377,13356.9423828125,1.1191208601061661e+20,1.6377317905426,1.20643389225006
172,1150805012,0.4000000059604645,0.8961000442504883,-495133.187807377,13924.0625,1.1398207950290107e+20,1.65879094600677,1.20469796657562
173,1150805015,0.4000000059604645,1.3229000568389893,-495136.172289493,14973.4990234375,1.1280821386539957e+20,1.64085078239441,1.1766539812088
174,1150805017,0.4000000059604645,1.2700999975204468,-495296.999795082,15069.2109375,1.1750727492334594e+20,1.64655363559723,1.17469775676727
175,1150805016,0.4000000059604645,1.2903000116348267,-494822.187388227,14829.548828125,1.1754983388040905e+20,1.6432763338089,1.18219888210297
176,1150805022,0.4000000059604645,0.8069000244140625,-493882.67157228,16239.1630859375,1.256635131108069e+20,1.64688110351562,1.16758823394775
177,1150805021,0.4000000059604645,1.2445000410079956,-493416.093545082,14746.748046875,1.1763903766942712e+20,1.64766943454742,1.18485975265503
178,1150805020,0.4000000059604645,1.3521000146865845,-494354.483858048,14932.6396484375,1.1569370188653761e+20,1.63925898075104,1.18386578559875
179,1150805019,0.4000000059604645,1.2177000045776367,-494979.734165425,15448.7890625,1.2083724629871308e+20,1.64885711669922,1.17321741580963
180,1150805012,0.41999998688697815,0.8761000633239746,-493568.53125,13640.037109375,1.1526563300432108e+20,1.66572177410126,1.20708048343658
181,1150805019,0.41999998688697815,1.197700023651123,-495447.359375,14574.8232421875,1.2363784149287404e+20,1.65256726741791,1.1831077337265
182,1150805013,0.41999998688697815,,-496858.546875,14557.412109375,1.1098414677684398e+20,1.64928603172302,1.21171581745148
183,1150805020,0.41999998688697815,1.3321000337600708,-495134.234375,14908.03125,1.180667934476773e+20,1.65373849868774,1.17281222343445
184,1150805021,0.41999998688697815,1.224500060081482,-492634.234375,14880.5380859375,1.2084459172022796e+20,1.64833474159241,1.18998146057129
185,1150805022,0.41999998688697815,0.7869000434875488,-492627.03125,16062.1328125,1.2750436445268441e+20,1.6512199640274,1.17063128948212
186,1150805016,0.41999998688697815,1.270300030708313,-491847.25,16228.2724609375,1.193327606297901e+20,1.65795433521271,1.16273021697998
187,1150805017,0.41999998688697815,1.250100016593933,-495288.734375,16106.751953125,1.1920796100416963e+20,1.6610107421875,1.16244614124298
188,1150805015,0.41999998688697815,1.3029000759124756,-494513.0625,15212.517578125,1.1260579447581855e+20,1.64974224567413,1.179319024086
189,1150805014,0.41999998688697815,,-495917.078125,13703.537109375,1.1217227437954046e+20,1.64242923259735,1.22365021705627
190,1150805013,0.4399999976158142,,-497637.21858239,14332.26953125,1.1237215027921794e+20,1.65460216999054,1.19374775886536
191,1150805014,0.4399999976158142,,-494821.171432695,14505.4599609375,1.128034917404646e+20,1.65143024921417,1.19840574264526
192,1150805012,0.4399999976158142,0.8561000227928162,-493254.344057285,12849.3095703125,1.1733452360738721e+20,1.66064095497131,1.23276555538177
193,1150805015,0.4399999976158142,1.282900094985962,-492946.234817305,13955.869140625,1.1208044192594421e+20,1.64368045330048,1.20188677310944
194,1150805017,0.4399999976158142,1.2300999164581299,-495133.187192715,14908.4091796875,1.1772777342905677e+20,1.65767788887024,1.18386292457581
195,1150805016,0.4399999976158142,1.2502999305725098,-492161.375218824,14514.712890625,1.1946592241997244e+20,1.65178573131561,1.18446123600006
196,1150805022,0.4399999976158142,0.7669000029563904,-490124.875139675,15798.1826171875,1.3271426251165706e+20,1.65520048141479,1.18471825122833
197,1150805021,0.4399999976158142,1.2044999599456787,-492317.061755066,14748.75,1.2530312493266348e+20,1.65042698383331,1.21904277801514
198,1150805020,0.4399999976158142,1.3120999336242676,-492625.0,15389.568359375,1.2284574198659613e+20,1.65426182746887,1.1810861825943
199,1150805019,0.4399999976158142,1.1777000427246094,-493256.39032237,15651.5419921875,1.2490083460904698e+20,1.6547018289566,1.18119597434998
200,1150805013,0.4599999785423279,,-495285.671875,13141.9716796875,1.123294334432802e+20,1.66607427597046,1.22246479988098
201,1150805014,0.4599999785423279,,-494824.15625,13851.935546875,1.1325989050315334e+20,1.67028725147247,1.21167719364166
202,1150805012,0.46000000834465027,0.8360999822616577,-494038.266030179,14357.107421875,1.2021110783909025e+20,1.69531738758087,1.22370684146881
203,1150805015,0.46000000834465027,1.2628999948501587,-493100.890415425,14869.3759765625,1.1256734415018543e+20,1.66648304462433,1.20460724830627
204,1150805016,0.46000000834465027,1.230299949645996,-491689.65625,15062.6064453125,1.1791706228073288e+20,1.6721203327179,1.19723045825958
205,1150805017,0.46000000834465027,1.2100999355316162,-491845.249487705,15821.2666015625,1.1991971478140572e+20,1.67485356330872,1.17699420452118
206,1150805019,0.46000000834465027,1.1576999425888062,-491380.625,14381.6015625,1.2821861591512277e+20,1.67282092571259,1.20265448093414
207,1150805020,0.46000000834465027,1.292099952697754,-491689.765210507,14446.68359375,1.2662483728071387e+20,1.6730819940567,1.18846929073334
208,1150805021,0.46000000834465027,1.184499979019165,-493564.328539493,15245.7587890625,1.2918703792022623e+20,1.67777013778687,1.20139932632446
209,1150805022,0.46000000834465027,0.7468999624252319,-489498.70342772,14245.728515625,1.3482640053036142e+20,1.6494334936142,1.20041990280151
210,1150805012,0.47999998927116394,0.816100001335144,-495913.968656855,13258.9833984375,1.1909356260818482e+20,1.7164032459259,1.25741827487946
211,1150805022,0.47999998927116394,0.7268999814987183,-490906.765834575,14470.6728515625,1.3881784197879398e+20,1.68571209907532,1.21695137023926
212,1150805013,0.47999998927116394,,-494818.01592772,13622.5078125,1.1475905244628517e+20,1.68522942066193,1.22060263156891
213,1150805021,0.47999998927116394,1.1644999980926514,-492622.87602459,14997.2470703125,1.3470007218267972e+20,1.69566762447357,1.21002781391144
214,1150805020,0.47999998927116394,1.2720999717712402,-489656.234584575,14564.8046875,1.3156778905410398e+20,1.68160462379456,1.18247556686401
215,1150805019,0.47999998927116394,1.1376999616622925,-490596.781352459,14858.5849609375,1.3238730315390445e+20,1.68113088607788,1.19642996788025
216,1150805017,0.47999998927116394,1.1900999546051025,-493256.39092772,14841.76171875,1.2056217885892946e+20,1.68339836597443,1.18356478214264
217,1150805016,0.47999998927116394,1.2102999687194824,-494034.093954918,14933.4033203125,1.225613839021802e+20,1.69421541690826,1.20347213745117
218,1150805015,0.47999998927116394,1.242900013923645,-496068.530942623,15219.3583984375,1.126164104925628e+20,1.6895979642868,1.20753800868988
219,1150805014,0.47999998927116394,,-493884.719057377,13221.56640625,1.146574689129185e+20,1.66920018196106,1.20628190040588
220,1150805013,0.5,,-495135.234526292,14234.671875,1.1540798181164758e+20,1.70041370391846,1.19726657867432
221,1150805014,0.5,,-496388.890091986,12814.9072265625,1.1642840630690955e+20,1.68668913841248,1.25381684303284
222,1150805012,0.5,0.7961000204086304,-494034.163949613,13579.3486328125,1.171868544063381e+20,1.73459827899933,1.26770067214966
223,1150805015,0.5,1.2229000329971313,-494815.999925518,15366.2412109375,1.1352116751283446e+20,1.70533561706543,1.2077374458313
224,1150805016,0.5,1.1902999877929688,-492621.90609638,15789.802734375,1.2513740935284213e+20,1.71167826652527,1.20986020565033
225,1150805017,0.5,1.1700999736785889,-493880.62515362,16155.234375,1.2441213761820295e+20,1.70840108394623,1.20332789421082
226,1150805019,0.5,1.1176999807357788,-490905.804725905,14628.7021484375,1.3781859554723904e+20,1.69593453407288,1.23534107208252
227,1150805020,0.5,1.2520999908447266,-490594.710975905,14951.765625,1.3570114179600123e+20,1.69973111152649,1.22090888023376
228,1150805021,0.5,1.1445000171661377,-490435.969359824,15168.5400390625,1.3934976834163284e+20,1.70727264881134,1.21763730049133
229,1150805022,0.5,0.7069000005722046,-489496.65609638,14944.8037109375,1.4272614177845874e+20,1.7067106962204,1.20949840545654
230,1150805012,0.5199999809265137,0.7761000394821167,-489651.171875,16039.8173828125,1.3410460965928334e+20,1.71949529647827,1.29424905776978
231,1150805022,0.5199999809265137,0.6869000196456909,-485892.453125,15275.947265625,1.4652896550349115e+20,1.70887207984924,1.21992623806
232,1150805013,0.5199999809265137,,-494822.109375,14424.7939453125,1.1849092780690116e+20,1.70369935035706,1.24790024757385
233,1150805021,0.5199999809265137,1.124500036239624,-487464.28125,20256.626953125,1.543409739158824e+20,1.69226682186127,1.18694508075714
