shot,time,time_until_disrupt,n_e,ip,li,Wmhd,kappa
1160803023,0.18000000715255737,0.7809000015258789,6.675325967446678e+19,766192.75,1.1249126195907593,4729.275390625,1.6596336364746094
1140814019,0.18000000715255737,1.45169997215271,8.568715776802528e+19,-715578.25,1.257048726081848,3408.90185546875,1.3583890199661257
1120920009,0.18000000715255737,1.506700038909912,7.504898694510648e+19,736059.5625,1.1422137022018433,-2217.49267578125,1.637752652168274
1120508029,0.18000000715255737,1.523900032043457,6.9172325993062334e+19,-634151.125,1.1745390892028809,8415.744140625,1.3700770139694214
1150820010,0.18000000715255737,1.262700080871582,1.2414741102137573e+20,-728921.640708805,1.16444003582001,10333.8193359375,1.52558827400208
1140408029,0.18000000715255737,1.581700086593628,9.196812233974219e+19,655578.875,1.2508337497711182,3778.706787109375,1.681479573249817
1160927026,0.18000000715255737,1.5794999599456787,1.1786903628028471e+20,-707032.375,1.0605846643447876,11338.220703125,1.4326151609420776
1120629010,0.18000000715255737,1.573699951171875,9.610826740343505e+19,-606728.6875,1.3128470182418823,9506.439453125,1.3757907152175903
1120125011,0.18000000715255737,1.6319000720977783,8.386260178461472e+19,-716995.3125,1.0486036539077759,1131.193359375,1.3696969747543335
1120501019,0.18000000715255737,1.5525000095367432,9.260059661241103e+19,-669114.75,1.2740353345870972,6882.564453125,1.406245231628418
1050526014,0.18000000715255737,1.5752999782562256,9.835739320484155e+19,-733290.5,1.0305365324020386,19274.505859375,1.3833818435668945
1150430031,0.18000000715255737,0.02129998803138733,9.42591613831558e+19,-211689.220295739,0.0,0.0,0.878250658512115
1120919001,0.18000000715255737,1.4897000789642334,7.878626215228919e+19,686371.625,1.1926684379577637,-1327.0938720703125,1.607858657836914
1120208002,0.18000000715255737,0.13809999823570251,6.53312700823571e+19,-639079.5,1.283125400543213,1118.0306396484375,1.4191709756851196
1051201024,0.18000000715255737,0.7050999999046326,8.410179394216762e+19,-745443.75,0.9788988828659058,11274.6484375,1.402477741241455
1050621020,0.18000000715255737,1.5244998931884766,8.428541238400621e+19,-701289.25,1.034887671470642,18513.998046875,1.3655205965042114
1160512005,0.18000000715255737,0.527899980545044,6.044275782238129e+19,-621307.125,1.3720295429229736,-3014.531982421875,1.5026159286499023
1140617015,0.18000000715255737,0.12529999017715454,7.084783218021158e+19,616849.375,1.334790825843811,-2145.935302734375,1.4424219131469729
1120713009,0.18000000715255737,0.26589998602867126,8.737256835591753e+19,-750578.125,1.2561134099960327,1301.799560546875,1.5251879692077637
1050526011,0.18000000715255737,1.5771000385284424,9.53637397017563e+19,-732192.5,1.0204744338989258,17352.45703125,1.370566487312317
1160406025,0.18000000715255737,1.5286998748779297,8.952804215491658e+19,-660891.125,1.2738547325134275,8883.220703125,1.3339871168136597
1120802007,0.18000000715255737,0.8251000046730042,9.103249072106294e+19,-656844.0,1.1638301610946655,9926.90625,1.4626520872116089
1050519011,0.18000000715255737,0.2638999819755554,9.078324462918566e+19,-653958.5,1.2675387859344482,19328.94140625,1.407323956489563
1120802018,0.18000000715255737,0.8259000182151794,8.542650314349819e+19,-641485.125,1.1782405376434326,12702.896484375,1.4542731046676636
1050805011,0.18000000715255737,1.2715001106262207,1.1031668442313785e+20,-788436.6875,0.9475094676017761,14995.6640625,1.373732089996338
1120223017,0.18000000715255737,0.435699999332428,6.781165836345698e+19,-568503.75,1.5898550748825073,2245.29931640625,1.2222349643707275
1050810008,0.18000000715255737,0.1426999866962433,1.0544327065683467e+20,-713960.875,1.054284930229187,13827.8466796875,1.6097607612609863
1150430031,0.18129999935626984,0.019999995827674866,8.517315346930385e+19,-211221.80501922863,0.0,0.0,0.8740940690040588
1150430031,0.18230000138282776,0.018999993801116943,9.149922521735884e+19,-207775.265625,0.0,0.0,0.8710237741470338
1150430031,0.18330000340938568,0.01799999177455902,8.210742120441902e+19,-206209.4690108048,0.0,0.0,0.8757510185241699
1150430031,0.1843000054359436,0.0169999897480011,8.746614865793632e+19,-203075.95409341477,0.0,0.0,0.8705474734306335
1150430031,0.18529999256134033,0.01600000262260437,8.347859555627547e+19,-198377.0462138707,0.0,0.0,0.8654739856719971
1150430031,0.18629999458789825,0.015000000596046448,8.29471639390612e+19,-198690.09368249032,0.0,0.0,0.8529821038246155
1150430031,0.18729999661445618,0.013999998569488525,9.245523540627135e+19,-194619.203125,0.0,0.0,0.8444873094558715
1150430031,0.1882999986410141,0.012999996542930603,8.59002957588321e+19,-192738.26583108233,0.0,0.0,0.8339357376098634
1150430031,0.18930000066757202,0.01199999451637268,9.365422820221269e+19,-188982.59366619488,0.0,0.0,0.8269030451774597
1150430031,0.19030000269412994,0.010999992489814758,9.237505936017514e+19,-186475.32878496536,0.0,0.0,0.8144232034683228
1150430031,0.19130000472068787,0.009999990463256836,9.252939488701184e+19,-183972.375,0.0,0.0,0.812447190284729
1150430031,0.1923000067472458,0.008999988436698914,9.548374983000246e+19,-196813.22666612332,0.0,0.0,0.8351367115974425
1150430031,0.19329999387264252,0.008000001311302185,8.812756432591575e+19,-194312.2028199516,0.0,0.0,0.8496313691139221
1150430031,0.19429999589920044,0.006999999284744263,7.951336050114503e+19,-190239.26554119488,0.0,0.0,0.8333263397216797
1150430031,0.19529999792575836,0.00599999725818634,6.8960294986014286e+19,-192117.8063461431,0.0,0.0,0.8459149003028871
1150430031,0.19629999995231628,0.004999995231628418,6.593181470945679e+19,-190867.640625,0.0,0.0,0.85922372341156
1150430031,0.1973000019788742,0.003999993205070496,5.7933593384391066e+19,-191180.73458224663,0.0,0.0,0.8312080502510071
1150430031,0.19830000400543213,0.0029999911785125732,5.028891208189054e+19,-188362.45304119488,0.0,0.0,0.8339596390724182
1150430031,0.19930000603199005,0.001999989151954651,4.424096532629607e+19,-189301.99140182696,0.0,0.0,0.8584423661231996
1150820010,0.20000000298023224,1.2426999807357788,1.379526289248338e+20,-751618.265569113,1.23109924793243,9912.875,1.65474724769592
1140408029,0.20000000298023224,1.5616999864578247,8.410416009119059e+19,664660.0,1.2087616920471191,7251.14892578125,1.6862266063690186
1160406025,0.20000000298023224,1.508699893951416,9.283366668922048e+19,-667605.8125,1.3113044500350952,11313.3603515625,1.3273481130599976
1120802007,0.20000000298023224,0.8051000237464905,9.268683350840076e+19,-652768.8125,1.1926281452178955,12368.7626953125,1.419924020767212
1160512005,0.20000000298023224,0.5078999996185303,6.554493157991304e+19,-635511.25,1.3711472749710083,3388.25244140625,1.4951810836791992
1140617015,0.20000000298023224,0.10529999434947968,6.861928923647705e+19,619365.8125,1.3301150798797607,-635.62548828125,1.4430921077728271
1050519011,0.20000000298023224,0.24389998614788055,9.537216635887157e+19,-659281.0,1.3126628398895264,20909.59375,1.3990975618362427
1140714005,0.20000000298023224,,9.396953256945726e+19,-711659.0,1.2184641361236572,10647.919921875,1.371023178100586
1120427032,0.20000000298023224,1.4890999794006348,,-617121.75,1.4217737913131714,7516.2001953125,1.413601040840149
1140723018,0.20000000298023224,,1.0867106736007807e+20,-640159.125,1.26127827167511,5131.34375,1.485980987548828
1160805019,0.20000000298023224,,6.639001621702168e+19,763648.75,1.3523327112197876,-18929.095703125,1.5276143550872805
1050621020,0.20000000298023224,1.504499912261963,9.06047894939511e+19,-709115.6875,1.0564048290252686,20402.90625,1.3521384000778198
1050729024,0.20000000298023224,,6.453517088728914e+19,-651711.25,1.1452809572219849,15766.271484375,1.3561034202575684
1120208002,0.20000000298023224,0.11810000240802765,6.555052589507517e+19,-634075.3125,1.3339102268218994,2722.882568359375,1.4019349813461304
1120713009,0.20000000298023224,0.2458999902009964,9.552275547141177e+19,-778056.875,1.2992175817489624,5198.8173828125,1.5579373836517334
1150501008,0.20000000298023224,1.5550999641418457,9.811559634818299e+19,-708699.476667288,1.22941792011261,-1065.1529541015625,1.35228872299194
1050701002,0.20000000298023224,,1.2600472743447835e+20,-795758.375,1.0116515159606934,21599.41796875,1.5009315013885498
1140211021,0.20000000298023224,1.3392999172210693,8.503369601740544e+19,622021.4375,1.3577176332473757,4768.32373046875,1.4800198078155518
1051201024,0.20000000298023224,0.6851000189781189,9.20328439921996e+19,-762451.125,0.9652491211891174,19255.255859375,1.4092305898666382
1120629010,0.20000000298023224,1.5536999702453613,9.96427662781768e+19,-600942.75,1.3463876247406006,12756.53515625,1.3599607944488525
1120919001,0.20000000298023224,1.4696999788284302,7.272947480733627e+19,706446.875,1.2240570783615112,-1592.9661865234375,1.602812886238098
1140408008,0.20000000298023224,,9.751730474856953e+19,752965.125,1.2550593614578247,-3978.900634765625,1.6277525424957275
1160504023,0.20000000298023224,,5.8856316475128414e+19,-608960.125,1.507574200630188,2495.094482421875,1.499128818511963
1160701030,0.20000000298023224,,1.0001199987497003e+20,-747106.125,1.2121156454086304,9522.1064453125,1.4792962074279783
1050413010,0.20000000298023224,,7.328487331489802e+19,-658480.875,1.2205653190612793,16393.328125,1.4131219387054443
1140228026,0.20000000298023224,1.344099998474121,1.1406239508352886e+20,720597.9375,1.2397550344467163,2961.791015625,1.2226150035858154
1051201017,0.20000000298023224,,9.074009979291173e+19,-775287.0,1.0054161548614502,17356.138671875,1.4098842144012451
1160525001,0.20000000298023224,1.5352998971939087,6.58284252599723e+19,-578769.875,1.2346559762954712,3441.791015625,1.5007076263427734
1120523017,0.20000000298023224,,7.683885113763745e+19,-728942.25,1.311406135559082,9320.0107421875,1.6452401876449585
1050608012,0.20000000298023224,,9.978609861397368e+19,-700268.125,1.20620858669281,19622.44140625,1.3805809020996094
1051129017,0.20000000298023224,,9.279163016066734e+19,-704008.6875,1.111700415611267,24448.810546875,1.412768840789795
1140805023,0.20000000298023224,,6.676317287130281e+19,-593999.1875,1.197715163230896,3597.986572265625,1.5045078992843628
1120919016,0.20000000298023224,1.514699935913086,4.985873574810721e+19,718272.5625,1.1472373008728027,6857.841796875,1.6350793838500977
1150804003,0.20000000298023224,,9.564805110313855e+19,-777328.734016393,1.13728153705597,8195.5419921875,1.39274072647095
1050315021,0.20000000298023224,,6.2027655455308775e+19,-549383.25,1.183465600013733,2541.474853515625,1.375727653503418
1140220023,0.20000000298023224,1.5990999937057495,8.880791481528143e+19,692412.875,1.24995756149292,12289.9208984375,1.3663280010223389
1120125011,0.20000000298023224,1.611899971961975,8.898558709823701e+19,-727414.875,1.0870944261550903,2229.140625,1.3585690259933472
1050218026,0.20000000298023224,,8.570359766588378e+19,-614581.125,1.3086731433868408,19027.09765625,1.380002498626709
1050526014,0.20000000298023224,1.555299997329712,1.0364665986095566e+20,-756148.75,1.0529131889343262,22536.95703125,1.351927638053894
1120508029,0.20000000298023224,1.5038999319076538,7.767644150349116e+19,-651688.125,1.1772959232330322,14511.5224609375,1.3738542795181274
1050208018,0.20000000298023224,,8.30784037034058e+19,-615982.25,1.2207691669464111,16933.83984375,1.3717445135116577
1140619005,0.20000000298023224,,1.1281351700014275e+20,705393.5,1.125673532485962,8624.4755859375,1.2015314102172852
1050210003,0.20000000298023224,,7.705388042765835e+19,-621641.1875,1.2375524044036865,19919.7421875,1.375003457069397
1150710005,0.20000000298023224,1.8852999210357666,3.7486365176115e+19,-549404.265261736,1.39048373699188,-11197.04296875,1.72823190689087
1120221014,0.20000000298023224,,8.25771231581632e+19,-723598.25,1.1944010257720947,13234.216796875,1.349029302597046
1120501019,0.20000000298023224,1.53249990940094,9.19560453040227e+19,-682748.6875,1.330655813217163,8220.9140625,1.39537513256073
1120920009,0.20000000298023224,1.4866999387741089,7.169828683211027e+19,762618.4375,1.15587055683136,-3071.799072265625,1.6223136186599731
1150915012,0.20000000298023224,1.4023000001907349,6.4028553899303535e+19,757072.663445417,1.20807504653931,3422.44970703125,1.68242943286896
1120808026,0.20000000298023224,,8.997770722630487e+19,-591165.6875,1.2477858066558838,-44.84358978271485,1.5272477865219116
1120221023,0.20000000298023224,,8.342529522392262e+19,-740843.5,1.1979954242706299,11230.51171875,1.3528062105178833
1160927026,0.20000000298023224,1.559499979019165,1.2226477821501689e+20,-728904.875,1.0813852548599243,14585.400390625,1.4479671716690063
1160712013,0.20000000298023224,,8.776298294470823e+19,-785109.4375,1.1315754652023315,3635.8095703125,1.51792311668396
1160803023,0.20000000298023224,0.7609000205993652,5.200052722441021e+19,795133.625,1.0785139799118042,7598.2275390625,1.696288824081421
1050302007,0.20000000298023224,,8.071286161085039e+19,-623526.0,1.2928191423416138,18521.544921875,1.39124596118927
1120906020,0.20000000298023224,1.2050999402999878,6.592034443205437e+19,727050.5,1.183811068534851,8593.6005859375,1.5453383922576904
1120523020,0.20000000298023224,,9.093838132181834e+19,-755862.25,1.2720125913619995,14246.6083984375,1.639808177947998
1160630025,0.20000000298023224,,1.198486673836768e+20,-717708.4375,1.1079126596450806,12980.6845703125,1.396715760231018
1050803026,0.20000000298023224,,9.267674438970429e+19,-712845.75,1.049546241760254,14390.2421875,1.4165866374969482
1120615018,0.20000000298023224,0.5394999980926514,9.006288859113193e+19,-738088.8125,1.1856298446655273,14726.890625,1.3464964628219604
1160706031,0.20000000298023224,,1.0800284576536697e+20,-729478.75,1.1219364404678345,17117.1640625,1.4053019285202026
1140328025,0.20000000298023224,1.046299934387207,5.9998616697410945e+19,563764.6875,1.1582932472229004,-4887.1142578125,1.3455841541290283
1160831012,0.20000000298023224,,5.949846205207518e+19,720996.75,1.2158105373382568,-3429.108642578125,1.5900344848632812
1160504021,0.20000000298023224,,6.11209629826726e+19,-609006.75,1.4622827768325806,6023.09912109375,1.5115431547164917
1050810008,0.20000000298023224,0.12269999086856842,1.0912099631425703e+20,-728152.875,1.1520501375198364,5756.75439453125,1.6455188989639282
1160620016,0.20000000298023224,,9.561201822340114e+19,-751295.6875,1.21774160861969,14011.728515625,1.3886419534683228
1050218015,0.20000000298023224,,8.073853740638221e+19,-611913.375,1.3006901741027832,14575.2783203125,1.383141279220581
1050210001,0.20000000298023224,,7.930405296413449e+19,-630246.5,1.2344876527786255,17947.091796875,1.3718136548995972
1120223017,0.20000000298023224,0.4157000184059143,6.839961560934043e+19,-606539.3125,1.6007845401763916,7808.56884765625,1.2533478736877441
1140212016,0.20000000298023224,,2.3020174124364752e+20,628402.875,1.210516333580017,2820.78955078125,1.5448848009109497
1140814019,0.20000000298023224,1.4316999912261963,9.278384561834269e+19,-724979.625,1.2580796480178833,7545.14306640625,1.3594471216201782
1120224020,0.20000000298023224,,8.970611026205816e+19,-745955.8125,1.248635172843933,13474.818359375,1.3608205318450928
1160916001,0.20000000298023224,,8.89840389858651e+19,745158.5,1.3314725160598757,-15044.7373046875,1.5370762348175049
1140826022,0.20000000298023224,,7.847188978767548e+19,-746937.75,1.3453423976898191,603.1116333007812,1.4716719388961792
1050810014,0.20000000298023224,,1.0858447862036745e+20,-732374.25,1.1028248071670532,13129.7890625,1.6395676136016846
1150812008,0.20000000298023224,1.4204999208450317,8.565423364187283e+19,-786853.914167288,1.12675380706787,11145.0234375,1.37161564826965
1050805011,0.20000000298023224,1.2515000104904175,1.1816391650276121e+20,-823678.875,0.973539412021637,17898.6953125,1.365739107131958
1140204021,0.20000000298023224,1.6018999814987183,1.0265440779149246e+20,691651.5,1.2949060201644895,1725.179443359375,1.3638912439346311
1150929007,0.20000000298023224,1.2795000076293945,6.264279302142617e+19,752320.4375,1.19218134880066,-636.7608032226562,1.55727338790894
1120118030,0.20000000298023224,0.8607000708580017,9.191650686588787e+19,-580388.8125,1.4784910678863525,8315.3173828125,1.3911983966827393
1120802018,0.20000000298023224,0.8059000372886658,8.85927535838652e+19,-643533.125,1.1690452098846436,12700.2265625,1.3386170864105225
1150623001,0.20000000298023224,,1.038757095330709e+20,-622876.00791263,1.31464517116547,-675.9951171875,1.59709143638611
1051117022,0.20000000298023224,,1.1090207320985882e+20,-669629.375,1.3130401372909546,18836.814453125,1.3774584531784058
1140714027,0.20000000298023224,,8.560404348505843e+19,-750718.8125,1.1835144758224487,-8006.0009765625,1.5185000896453855
1050803007,0.20000000298023224,,1.0282004701919366e+20,-721337.625,1.0126579999923706,15758.2197265625,1.413573145866394
1150723006,0.20000000298023224,,7.558781771333483e+19,-557504.952761736,1.33072686195374,5378.03955078125,1.63714253902435
1160405026,0.20000000298023224,1.5376999378204346,1.0001799881041117e+20,-668457.75,1.3592824935913086,7190.0068359375,1.360143780708313
1140711013,0.20000000298023224,,9.954895594609495e+19,-745462.0,1.2167482376098633,339.4483947753906,1.3568532466888428
1050526011,0.20000000298023224,1.5570999383926392,1.0329516798378823e+20,-749888.0,1.064955472946167,20478.51953125,1.3379367589950562
1150903001,0.20000000298023224,,9.95361847854435e+19,-730406.531403688,1.18230259418488,6038.4765625,1.41866564750671
1160420033,0.20000000298023224,,7.728854259730481e+19,-691607.625,1.3470748662948608,6193.3095703125,1.4620423316955566
1140213021,0.20000000298023224,,6.4855150761204515e+19,624337.1875,1.1360782384872437,3836.848876953125,1.572875738143921
1150430031,0.20000000298023224,0.0012999922037124634,3.941183344718436e+19,-188514.952923575,0.0,0.0,0.922152578830719
1150717018,0.20000000298023224,,1.0879679385922927e+20,-676332.147876304,1.21774613857269,8784.951171875,1.46940767765045
1150804021,0.20000000298023224,,8.407157489949065e+19,-738979.023491058,1.12677705287933,5563.3408203125,1.39272129535675
1150717005,0.20000000298023224,,1.055057145501944e+20,-666345.460832712,1.23024785518646,6112.625,1.40573120117188
1120531012,0.20000000298023224,,8.648308983732581e+19,-678641.5625,1.2888014316558838,9284.7314453125,1.4393587112426758
1150612032,0.20000000298023224,,1.0411352203111516e+20,-739616.13291263,1.08033812046051,8914.55859375,1.45033502578735
1050329005,0.20000000298023224,,1.118617621429538e+20,-709234.25,1.2302395105361938,17393.796875,1.3486685752868652
1120801018,0.20000000298023224,,6.006950441107692e+19,-665293.5,1.1840908527374268,-5145.99853515625,1.5645482540130615
1150430031,0.20029999315738678,0.0010000020265579224,3.6713292114799256e+19,-188988.7341387161,0.0,0.0,0.0
1150430031,0.2012999951839447,0.0,4.147975450312467e+19,-144833.6875,0.0,0.0,0.83718740940094
1150723006,0.2199999988079071,,7.430203999635158e+19,-565486.890834575,1.43777048587799,2686.142578125,1.7968385219574
1051117022,0.2199999988079071,,1.253892384174354e+20,-669892.0,1.3899695873260498,24756.041015625,1.400511622428894
1150717005,0.2199999988079071,,1.0988544301435067e+20,-664310.999701937,1.29843258857727,6861.5078125,1.4231094121933
1160706031,0.2199999988079071,,1.1312400149164065e+20,-729770.5,1.185285568237305,22795.515625,1.4457179307937622
1150903001,0.2199999988079071,,1.0167101741672264e+20,-728527.655942623,1.24651825428009,9540.744140625,1.48761856555939
1160420033,0.2199999988079071,,8.340150179229755e+19,-696667.3125,1.4213902950286863,6130.22119140625,1.416538953781128
1150612032,0.2199999988079071,,1.1039651995162691e+20,-735078.422075261,1.13816344738007,11727.685546875,1.46627497673035
1140714005,0.2199999988079071,,9.951955940321473e+19,-714796.625,1.2690889835357666,12174.6611328125,1.384790301322937
1140204021,0.2199999988079071,1.5819000005722046,1.1332755188026756e+20,694937.5625,1.3724160194396973,2343.251953125,1.3874317407608032
1050810014,0.2199999988079071,,1.1239548267926231e+20,-736398.5,1.1294589042663574,12441.5517578125,1.6099902391433716
1140213021,0.2199999988079071,,6.321145564447008e+19,609308.25,1.2236735820770264,3355.056884765625,1.5903034210205078
1160712013,0.2199999988079071,,8.970536259415127e+19,-790170.75,1.2244817018508911,6092.966796875,1.577617883682251
1150623001,0.2199999988079071,,1.1088385632406156e+20,-619593.031967213,1.42158484458923,657.6393432617188,1.7062361240387
1160405026,0.2199999988079071,1.517699956893921,1.0845512327638286e+20,-672182.0,1.4170300960540771,10709.6171875,1.3832404613494873
1150717018,0.2199999988079071,,1.1227226587898695e+20,-673043.187090164,1.29042279720306,8913.501953125,1.51387751102448
1150501008,0.2199999988079071,1.535099983215332,1.0353143450571745e+20,-708386.390424739,1.30038285255432,-2035.5213623046875,1.3639680147171
1140212016,0.2199999988079071,,2.4537011107923598e+20,615248.875,1.304872751235962,3159.348876953125,1.5839035511016846
1050218015,0.2199999988079071,,8.2903810053008e+19,-612543.8125,1.348067045211792,20425.998046875,1.4114793539047241
1140714027,0.2199999988079071,,9.218900103162285e+19,-757915.875,1.2312179803848269,-4376.7265625,1.5821146965026855
1150710005,0.2199999988079071,1.865299940109253,2.8116246906645676e+19,-563181.4375,1.40952599048615,-11758.4677734375,1.71795117855072
1140826022,0.2199999988079071,,8.44382972768252e+19,-751650.25,1.4089761972427368,5678.10791015625,1.5026359558105469
1150929007,0.2199999988079071,1.2595000267028809,6.598941242197246e+19,768054.281967213,1.35971307754517,-8063.75048828125,1.70210695266724
1140711013,0.2199999988079071,,1.094480262567297e+20,-744531.75,1.252434492111206,5530.064453125,1.3775568008422852
1140805023,0.2199999988079071,,7.2836250580532855e+19,-616538.375,1.1609206199645996,7481.1123046875,1.5116721391677856
1140328025,0.2199999988079071,1.0262999534606934,6.300969086272668e+19,561888.875,1.1934987306594849,-2605.967041015625,1.38399076461792
1050803026,0.2199999988079071,,9.824961467704043e+19,-696083.0,1.1171400547027588,16718.7265625,1.5090785026550293
1150812008,0.2199999988079071,1.400499939918518,9.309178791733726e+19,-796557.234165425,1.18026125431061,14815.458984375,1.39752149581909
1140220023,0.2199999988079071,1.5791000127792358,9.080961531606624e+19,693036.0,1.3496551513671875,14988.849609375,1.3967611789703367
1160620016,0.2199999988079071,,1.003353882349315e+20,-752426.0,1.247316837310791,19518.154296875,1.4295467138290403
1140814019,0.2199999988079071,1.4117000102996826,9.190295208654065e+19,-722948.25,1.3676429986953735,8268.35546875,1.3662317991256714
1120118030,0.2199999988079071,0.8407000303268433,9.176849500860318e+19,-603872.375,1.5291553735733032,5294.794921875,1.4143555164337158
1160701030,0.2199999988079071,,1.0887971068656484e+20,-764196.4375,1.2714040279388428,12008.5439453125,1.5098750591278076
1160803023,0.2199999988079071,0.7409000396728516,4.815832342356558e+19,807680.125,1.114437222480774,5625.50048828125,1.6222984790802002
1120221023,0.2199999988079071,,8.991562440175413e+19,-743670.0,1.293423056602478,10532.5068359375,1.3329366445541382
1050210001,0.2199999988079071,,8.637533769780376e+19,-627738.125,1.3028497695922852,20804.66015625,1.390074610710144
1160525001,0.2199999988079071,1.515299916267395,7.207827365262315e+19,-601833.375,1.201838493347168,8517.8447265625,1.5108990669250488
1160630025,0.2199999988079071,,1.2646856301172543e+20,-713920.8125,1.204403519630432,15171.0029296875,1.4415591955184937
1160831012,0.2199999988079071,,5.519224675212303e+19,728728.0,1.2746237516403198,-4297.9736328125,1.57032310962677
1120224020,0.2199999988079071,,9.525758845116429e+19,-742795.625,1.3273394107818604,15450.9404296875,1.383240818977356
1120523020,0.2199999988079071,,9.157915031020713e+19,-755070.25,1.3275959491729736,22456.23828125,1.6407439708709717
1120221014,0.2199999988079071,,8.686040704360645e+19,-721098.125,1.2438955307006836,16128.458984375,1.3397536277770996
1140619005,0.2199999988079071,,1.1425053471718087e+20,690696.125,1.177648663520813,12320.986328125,1.1965988874435425
1120615018,0.2199999988079071,0.5195000171661377,9.214619044688377e+19,-745446.5625,1.2303189039230347,18232.158203125,1.3365914821624756
1120629010,0.2199999988079071,1.5336999893188477,1.006424686384298e+20,-584186.5,1.436488389968872,14191.9814453125,1.3697011470794678
1120808026,0.2199999988079071,,9.410224802097634e+19,-576601.4375,1.4283920526504517,-958.933837890625,1.7492634057998655
1050302007,0.2199999988079071,,8.785281744274404e+19,-626651.3125,1.3517690896987915,19803.474609375,1.3933236598968506
1160504021,0.2199999988079071,,6.185796122872434e+19,-602806.75,1.5616930723190308,8704.892578125,1.54707932472229
1150915012,0.2199999988079071,1.3823000192642212,6.327087425807393e+19,778523.843442623,1.23366260528564,6390.3583984375,1.65010380744934
1120125011,0.2199999988079071,1.5918999910354614,9.116176690021034e+19,-719843.125,1.1430144309997559,5128.84423828125,1.3687161207199097
1150804003,0.2199999988079071,,9.990887891178648e+19,-770287.047391952,1.23132193088531,13068.216796875,1.43167531490326
1160927026,0.2199999988079071,1.5394999980926514,1.2294895592247027e+20,-729349.0,1.1354255676269531,22161.9609375,1.5132163763046265
1050621020,0.2199999988079071,1.4844999313354492,9.813778115035608e+19,-695806.0,1.0788090229034424,23971.185546875,1.3485227823257446
1050208018,0.2199999988079071,,9.233534163123333e+19,-613007.5,1.3433061838150024,16077.2978515625,1.3855112791061401
1120501019,0.2199999988079071,1.5124999284744263,1.0134511814122983e+20,-682452.875,1.42633855342865,7598.42529296875,1.4367011785507202
1120906020,0.2199999988079071,1.1850999593734741,6.843149265045291e+19,735338.5,1.2596776485443115,8320.0966796875,1.5186491012573242
1120508029,0.2199999988079071,1.4838999509811401,8.582758739312483e+19,-655607.5625,1.252288579940796,13542.796875,1.378661036491394
1120523017,0.2199999988079071,,8.060605065328171e+19,-736438.375,1.4134509563446045,11823.529296875,1.637372970581055
1140228026,0.2199999988079071,1.3241000175476074,1.1847038117974796e+20,721716.5,1.3027979135513306,6843.03759765625,1.213229060173035
1050210003,0.2199999988079071,,8.003926560330272e+19,-620234.0,1.300239086151123,23684.33203125,1.402916431427002
1120802007,0.2199999988079071,0.785099983215332,9.945789879112906e+19,-646970.375,1.2199090719223022,15555.5908203125,1.4372493028640747
1120919016,0.2199999988079071,1.4946999549865723,4.5774283147384455e+19,742900.625,1.1570641994476318,7770.4609375,1.6085875034332275
1050218026,0.2199999988079071,,8.837412669179822e+19,-618183.375,1.3518569469451904,20831.5625,1.3941940069198608
1120920009,0.2199999988079071,1.4666999578475952,7.3187614914351464e+19,781487.125,1.1777249574661257,-462.8913269042969,1.600483775138855
1120801018,0.2199999988079071,,7.233735377649926e+19,-709602.125,1.166718602180481,1377.8590087890625,1.5709638595581057
1120919001,0.2199999988079071,1.4496999979019165,6.7733399523838394e+19,714614.6875,1.2861229181289673,-770.4312133789062,1.5779324769973757
1140211021,0.2199999988079071,1.3192999362945557,9.344835526179842e+19,616069.5625,1.4127790927886963,8089.7578125,1.5171581506729126
1050315021,0.2199999988079071,,7.083530654374796e+19,-550327.875,1.3129774332046509,3108.25634765625,1.3836513757705688
1050329005,0.2199999988079071,,1.2188852533599194e+20,-711245.3125,1.2861125469207764,21129.40625,1.3821868896484375
1050413010,0.2199999988079071,,7.911901835131932e+19,-666785.25,1.3091816902160645,18898.91796875,1.4629812240600586
1050608012,0.2199999988079071,,1.0727853148545325e+20,-706071.5,1.2432957887649536,25537.126953125,1.4096245765686035
1050526014,0.2199999988079071,1.5353000164031982,1.112681578053501e+20,-761012.6875,1.1432013511657715,23399.0234375,1.3760014772415161
1120531012,0.2199999988079071,,8.761760111923718e+19,-683768.375,1.3470757007598877,12691.5986328125,1.3959113359451294
1050729024,0.2199999988079071,,6.534796506691325e+19,-632921.6875,1.2116340398788452,17480.599609375,1.3442662954330444
1140723018,0.2199999988079071,,1.115477943986191e+20,-624037.375,1.3959016799926758,4026.889404296875,1.5774132013320925
1051201017,0.2199999988079071,,9.820000471239518e+19,-778375.75,1.0860459804534912,18868.375,1.4326393604278564
1150804021,0.2199999988079071,,8.78532581069631e+19,-740078.125614754,1.2409964799881,4977.013671875,1.43433940410614
1050701002,0.2199999988079071,,1.3593760113059745e+20,-811103.375,1.0637876987457275,24175.32421875,1.4948253631591797
1140408008,0.2199999988079071,,9.564448460274611e+19,755478.375,1.2496737241744995,-4688.81005859375,1.6321454048156738
1051129017,0.2199999988079071,,1.0522169707360525e+20,-714495.75,1.2243551015853882,23570.72265625,1.4188846349716187
1050526011,0.2199999988079071,1.5370999574661255,1.0913492052951119e+20,-751142.625,1.128738284111023,22877.515625,1.3572896718978882
1160512005,0.2199999988079071,0.4878999888896942,6.888954919458439e+19,-640433.75,1.3980976343154907,10455.4853515625,1.505701780319214
1140408029,0.2199999988079071,1.541700005531311,8.37493960674189e+19,665272.875,1.195319890975952,9683.384765625,1.6646171808242798
