shot,time,time_until_disrupt,aminor,n_e,ip,delta,li,Wmhd,kappa,label
1150805017,0.5799999833106995,1.0900999903678894,0.21507120132390073,1.1965442097591398e+20,-497796.953125,0.3866140842357595,1.1171908378601074,34077.57421875,1.6812306642532349,
1150805017,0.5999999642372131,1.0701000094413757,0.2167755067486219,1.2866764320029855e+20,-498575.71875,0.3848511577073843,1.132611870765686,36635.21875,1.672010898590088,
1150805017,0.6200000047683716,1.0500999689102173,0.21655717492560944,1.3698542784191755e+20,-499664.546875,0.37687289707301197,1.1311417818069458,37342.58203125,1.6813563108444214,
1150805017,0.6399999856948853,1.0300999879837036,0.21638965605901506,1.443672121514595e+20,-497945.34375,0.3723483683104831,1.1411609649658203,38114.54296875,1.6805660724639893,
1150805017,0.6599999666213989,1.01010000705719,0.21354861560205762,1.2277495013703052e+20,-495282.59375,0.35191816132567055,1.1614468097686768,26040.787109375,1.6997528076171875,
1150805017,0.6800000071525574,0.9900999665260315,0.219215408126745,1.1497243921470862e+20,-482917.59375,0.3578911425519564,1.2489063739776611,33235.8984375,1.6415791511535645,
1150805017,0.699999988079071,0.9700999855995178,0.21758136160044472,1.2330677931915813e+20,-507338.578125,0.38600689114019815,1.1945892572402954,40508.4765625,1.6831603050231934,
1150805017,0.7199999690055847,0.9501000046730042,0.21398049578749578,1.312213420620766e+20,-514380.26518735103,0.3718155328668331,1.1227742433547974,36125.90234375,1.7251654863357544,
1150805017,0.7400000095367432,0.9300999641418457,0.21436567604369505,1.3851747672381448e+20,-504049.546875,0.37493589526963955,1.1360013484954834,37096.328125,1.7196018695831299,
1150805017,0.7599999904632568,0.910099983215332,0.2154489457707207,1.42757371835075e+20,-496536.203125,0.37009233251196605,1.12908935546875,36513.2734375,1.702027678489685,
1150805017,0.7799999713897705,0.8901000022888184,0.21712693575931397,1.455272725501912e+20,-493252.3125,0.34685045551481153,1.1481908559799194,31839.380859375,1.6808301210403442,
1150805017,0.800000011920929,0.8700999617576599,0.22006531059173007,1.1380204373093584e+20,-482598.28125,0.34929397705671716,1.2401245832443237,25290.01953125,1.6532220840454102,
1150805017,0.8199999928474426,0.8500999808311462,0.22064338625227098,1.1876685660038649e+20,-494653.234375,0.3906829069719606,1.2050539255142212,37076.57421875,1.6562449932098389,
1150805017,0.8399999737739563,0.8300999999046326,0.21683987980223662,1.278791341135586e+20,-507018.45162581943,0.39051270484392164,1.1803940534591675,36857.6015625,1.6938450336456299,
1150805017,0.85999995470047,0.8101000189781189,0.2153087258040003,1.3706510572319672e+20,-502169.5954261025,0.38445407133926324,1.1656407117843628,38493.28125,1.7102131843566895,
1150805017,0.8799999952316284,0.7900999784469604,0.21371482317491886,1.4513145952782182e+20,-502795.953125,0.37705546608256846,1.1473419666290283,36708.4765625,1.7217810153961182,
1150805017,0.8999999761581421,0.7700999975204468,0.21418941020408866,1.530697776765705e+20,-500289.796875,0.3811146616967207,1.1696757078170776,37488.92578125,1.724765419960022,
1150805017,0.9199999570846558,0.7501000165939331,0.21367484331775177,1.5986465649353176e+20,-500128.09375,0.3846433757865739,1.1601217985153198,37094.66796875,1.726758360862732,
1150805017,0.9399999976158142,0.7300999760627747,0.2141751349052715,1.577411283032176e+20,-498406.84375,0.3861365914803283,1.1602702140808105,35568.796875,1.724624514579773,
1150805017,0.9599999785423279,0.710099995136261,0.21526449919165103,1.6130529985285682e+20,-496060.34375,0.39307385677120976,1.1440688371658325,38112.15234375,1.7105448246002197,
1150805017,0.9799999594688416,0.6901000142097473,0.2152854502210823,1.6003461260648854e+20,-493712.6879469607,0.3908737301946914,1.149347186088562,36398.078125,1.7016066312789917,
1150805017,1.0,0.6700999736785889,0.21342183644397617,1.3656873136025225e+20,-495745.15625,0.3786996010589867,1.1795811653137207,24832.7421875,1.713955283164978,
1150805017,1.0199999809265137,0.6500999927520752,0.21952934576748362,1.2019267727771892e+20,-479776.953125,0.3766841292230829,1.294274926185608,30066.21875,1.6301589012145996,
1150805017,1.0399999618530273,0.6301000118255615,0.21573925022134688,1.0787951205441031e+20,-499659.421875,0.38228571417180035,1.2355906963348389,21676.09765625,1.6908425092697144,
1150805017,1.059999942779541,0.6101000308990479,0.21552243828961215,9.081735677717114e+19,-486977.1568649374,0.3586432944702551,1.3474117517471313,14990.7353515625,1.651933193206787,
